City,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Number of Recommendation,Recommend Reason,Venue ID,Venue Name,Venue Latitude,Venue Longitude,Venue Address,Category ID,Category Name,Category ICON,Likes
New York,Woodlawn,40.89827261213805,-73.86731496814176,0,This spot is popular,4ba50da6f964a52046d638e3,Katonah Pizza and Pasta,40.89878411126604,-73.86745706580207,4307 Katonah Ave,4bf58dd8d48988d1ca941735,Pizza Place,https://ss3.4sqi.net/img/categories_v2/food/pizza_.png,20
New York,Pelham Gardens,40.86296562477998,-73.84161194831223,0,This spot is popular,4c9518076b35a143d5dc21dc,Fratelli's,40.86301897888721,-73.84360740712835,2507 Eastchester Rd,4bf58dd8d48988d110941735,Italian Restaurant,https://ss3.4sqi.net/img/categories_v2/food/italian_.png,20
New York,Riverdale,40.890834493891305,-73.9125854610857,0,This spot is popular,4bd784e2885595217acd87a7,Seton Park,40.88791393116787,-73.91611321473175,Independence at W 235th,4bf58dd8d48988d163941735,Park,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_.png,20
New York,Belmont,40.85727710073895,-73.88845196134804,0,This spot is popular,56eeeb16498e8f651b540d2c,Prince Coffee House,40.85358840710895,-73.88912213488182,Arthur Ave,4bf58dd8d48988d16d941735,Café,https://ss3.4sqi.net/img/categories_v2/food/cafe_.png,20
New York,North Riverdale,40.90854282950666,-73.90453054908927,0,This spot is popular,4b3a2cecf964a520e56125e3,Dunkin' Donuts,40.90648889386271,-73.90459183222455,508 259th St (Riverdale Ave and 259th St) (Riverdale Ave),4bf58dd8d48988d148941735,Donut Shop,https://ss3.4sqi.net/img/categories_v2/food/donuts_.png,20
New York,Kingsbridge,40.88168737120521,-73.90281798724604,0,This spot is popular,5660c06b498e4003dba169a5,Mon Amour Coffee & Wine,40.88500863418534,-73.90033222698838,234 W 238th St (nr Broadway),4bf58dd8d48988d1e0931735,Coffee Shop,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_.png,20
New York,Soundview,40.821012197914015,-73.86574609554924,0,This spot is popular,4b8be8c3f964a520d3b132e3,Rite Aid,40.8230921,-73.8687359,925 Soundview Ave (at Story Ave.),4bf58dd8d48988d10f951735,Pharmacy,https://ss3.4sqi.net/img/categories_v2/shops/pharmacy_.png,20
New York,High  Bridge,40.836623010706056,-73.9261020935813,0,This spot is popular,4d03e616347da1cd746a288f,Dunkin' Donuts,40.83556377907396,-73.9209095165658,46 E 167th St,4bf58dd8d48988d148941735,Donut Shop,https://ss3.4sqi.net/img/categories_v2/food/donuts_.png,19
New York,Pelham Bay,40.85064140940335,-73.8320737824047,0,This spot is popular,4b5cb0eef964a520af3e29e3,Dunkin Donuts,40.846354902157955,-73.83171861741273,1752 Crosby Ave (btw Buhre Ave and Roberts Ave),4bf58dd8d48988d148941735,Donut Shop,https://ss3.4sqi.net/img/categories_v2/food/donuts_.png,19
New York,Fordham,40.86099679638654,-73.89642655981623,0,This spot is popular,4bf56dceff90c9b6065c5628,24 Hour Fitness,40.86259253376029,-73.89723268856744,2503 Grand Concourse (at Fordham Rd),4bf58dd8d48988d175941735,Gym / Fitness Center,https://ss3.4sqi.net/img/categories_v2/building/gym_.png,19
New York,Bay Ridge,40.625801065010656,-74.03062069353813,0,This spot is popular,5089d4f7e4b0b2a614e157c5,A.L.C. Italian Grocery,40.62305051681447,-74.03122367666245,8613 3rd Ave,4bf58dd8d48988d118951735,Grocery Store,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_.png,19
New York,Concourse,40.83428380733851,-73.91558941773444,0,This spot is popular,4d03e616347da1cd746a288f,Dunkin' Donuts,40.83556377907396,-73.9209095165658,46 E 167th St,4bf58dd8d48988d148941735,Donut Shop,https://ss3.4sqi.net/img/categories_v2/food/donuts_.png,19
New York,Bedford Park,40.870185164975325,-73.8855121841913,0,This spot is popular,4b1712a8f964a520dbc123e3,Jolly Tinker,40.86745127461597,-73.88353583600046,387 Bedford Park Blvd (Webster Ave),4bf58dd8d48988d116941735,Bar,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_.png,18
New York,North Riverdale,40.90854282950666,-73.90453054908927,0,This spot is popular,4ce56d672b4e721e46b8342b,Nona's Pizza,40.910155696805184,-73.90302574970092,6100 Riverdale Ave (W 261 St),4bf58dd8d48988d1ca941735,Pizza Place,https://ss3.4sqi.net/img/categories_v2/food/pizza_.png,18
New York,Morris Park,40.847549063536334,-73.85040178030421,0,This spot is popular,4ba61afcf964a520f03339e3,Dunkin Donuts,40.8494283281673,-73.85320002739451,1090 Morris Park Ave (Haight Avenue),4bf58dd8d48988d148941735,Donut Shop,https://ss3.4sqi.net/img/categories_v2/food/donuts_.png,18
New York,Kingsbridge,40.88168737120521,-73.90281798724604,0,This spot is popular,4ce81d330f196dcb5d2b43ae,Picante Picante Mexican Restaurant,40.878252,-73.902936,156 W 231st St,4bf58dd8d48988d1c1941735,Mexican Restaurant,https://ss3.4sqi.net/img/categories_v2/food/mexican_.png,18
New York,Belmont,40.85727710073895,-73.88845196134804,0,This spot is popular,4bc33005abf49521fe5cc393,Joes Italian Deli,40.85439129501429,-73.8853668865723,685 E 187th St (Cambreleng Ave.),4bf58dd8d48988d146941735,Deli / Bodega,https://ss3.4sqi.net/img/categories_v2/food/deli_.png,17
New York,Norwood,40.87722415599446,-73.8793907395681,0,This spot is popular,4bb626e0f562ef3b2fb32f97,Sal's Pizzeria,40.875269350530566,-73.87956260705728,3167 Bainbridge Ave (E 205th St),4bf58dd8d48988d1ca941735,Pizza Place,https://ss3.4sqi.net/img/categories_v2/food/pizza_.png,17
New York,Bay Ridge,40.625801065010656,-74.03062069353813,0,This spot is popular,4a5beec3f964a52006bc1fe3,86 Noodles,40.622572519884045,-74.02842260569763,8608 4th Ave (86th St.),4bf58dd8d48988d145941735,Chinese Restaurant,https://ss3.4sqi.net/img/categories_v2/food/asian_.png,17
New York,Morris Park,40.847549063536334,-73.85040178030421,0,This spot is popular,4be84be4e1b39521dc3321c1,M&R Deli,40.85097826099314,-73.84833686299714,1200 Morris Park Ave,4bf58dd8d48988d1c5941735,Sandwich Place,https://ss3.4sqi.net/img/categories_v2/food/deli_.png,17
New York,Belmont,40.85727710073895,-73.88845196134804,0,This spot is popular,53ff939c498e6b601dfa3979,San Gennaro Ristorante,40.854039238708886,-73.8888600546815,2329 Arthur Ave,4bf58dd8d48988d110941735,Italian Restaurant,https://ss3.4sqi.net/img/categories_v2/food/italian_.png,17
New York,Bay Ridge,40.625801065010656,-74.03062069353813,0,This spot is popular,4a73a072f964a520fbdc1fe3,Omiya,40.622329157515146,-74.02857550374559,8618 4th Ave (Betw. 86th & 87th St.),4bf58dd8d48988d1d2941735,Sushi Restaurant,https://ss3.4sqi.net/img/categories_v2/food/sushi_.png,17
New York,Edgewater Park,40.821986118163494,-73.81388514428619,0,This spot is popular,4d4456d93616b60c953fe3c2,Tosca Marquee,40.81922225798978,-73.81760066505247,4034 E Tremont Ave,4bf58dd8d48988d110941735,Italian Restaurant,https://ss3.4sqi.net/img/categories_v2/food/italian_.png,16
New York,Unionport,40.82977429787161,-73.85053524451935,0,This spot is popular,4c5c35e32815c9280657b167,Cross Bronx Pizzeria,40.83006887037155,-73.85081764105371,2170 Cross Bronx Expy (at Castle Hill Ave.),4bf58dd8d48988d1ca941735,Pizza Place,https://ss3.4sqi.net/img/categories_v2/food/pizza_.png,16
New York,Throgs Neck,40.81510925804005,-73.81635002158441,0,This spot is popular,4d4456d93616b60c953fe3c2,Tosca Marquee,40.81922225798978,-73.81760066505247,4034 E Tremont Ave,4bf58dd8d48988d110941735,Italian Restaurant,https://ss3.4sqi.net/img/categories_v2/food/italian_.png,16
New York,Woodlawn,40.89827261213805,-73.86731496814176,0,This spot is popular,511edb6de4b0d58346fd272d,Patrizia's Of Woodlawn,40.900638399332884,-73.86772361835486,4358 Katonah Ave,4bf58dd8d48988d110941735,Italian Restaurant,https://ss3.4sqi.net/img/categories_v2/food/italian_.png,16
New York,Pelham Parkway,40.85741349808865,-73.85475564017999,0,This spot is popular,4b86e7d7f964a5201ea531e3,Sorrento Pizzeria,40.85438866680259,-73.85451988387852,2004 Williamsbridge Rd (at Neill ave),4bf58dd8d48988d1ca941735,Pizza Place,https://ss3.4sqi.net/img/categories_v2/food/pizza_.png,16
New York,Bay Ridge,40.625801065010656,-74.03062069353813,0,This spot is popular,4ad62c95f964a5208d0521e3,Zio Toto,40.62479085034183,-74.03055087900958,8407 3rd Ave (btwn 84th & 85th St),4bf58dd8d48988d110941735,Italian Restaurant,https://ss3.4sqi.net/img/categories_v2/food/italian_.png,16
New York,Fordham,40.86099679638654,-73.89642655981623,0,This spot is popular,4bf329ef2d62952165ec5f58,Best Italian Pizza,40.86247494823356,-73.89689810209401,202 E Fordham Rd (Grand Concourse),4bf58dd8d48988d1ca941735,Pizza Place,https://ss3.4sqi.net/img/categories_v2/food/pizza_.png,15
New York,Pelham Bay,40.85064140940335,-73.8320737824047,0,This spot is popular,58ec6b4001f0777e49e4d2a5,iLoveKickboxing - Bronx,40.85284559999999,-73.8279529,2007 Colonial Avenue,4bf58dd8d48988d175941735,Gym / Fitness Center,https://ss3.4sqi.net/img/categories_v2/building/gym_.png,15
New York,Kingsbridge,40.88168737120521,-73.90281798724604,0,This spot is popular,4debd81822713dd973b85876,Sugarboy Bakery Cafe,40.87783170338122,-73.90266884096424,3069 Bailey Ave (231st St),4bf58dd8d48988d16a941735,Bakery,https://ss3.4sqi.net/img/categories_v2/food/bakery_.png,15
New York,Morris Park,40.847549063536334,-73.85040178030421,0,This spot is popular,4e4cf8c3bd413c4cc66da683,Captain's Pizzeria & Restaurant,40.848876976000696,-73.85437663865966,1056 Morris Park Ave,4bf58dd8d48988d1ca941735,Pizza Place,https://ss3.4sqi.net/img/categories_v2/food/pizza_.png,15
New York,Eastchester,40.887555677350775,-73.82780644716412,0,This spot is popular,4c632f1cde1b2d7fed31e470,Mario's Pizza,40.88862762439113,-73.83126012557018,3824 Dyre Ave (East 233 Street),4bf58dd8d48988d1ca941735,Pizza Place,https://ss3.4sqi.net/img/categories_v2/food/pizza_.png,15
New York,North Riverdale,40.90854282950666,-73.90453054908927,0,This spot is popular,4baa9c97f964a52088793ae3,Tokyo House,40.90567203906053,-73.90430870547758,5648 Riverdale Ave,4bf58dd8d48988d1d2941735,Sushi Restaurant,https://ss3.4sqi.net/img/categories_v2/food/sushi_.png,15
New York,Morris Park,40.847549063536334,-73.85040178030421,0,This spot is popular,4e5ec707e4cdfc603ee072d3,Walgreens,40.85074487905625,-73.85131001472467,1820 Williamsbridge Rd,4bf58dd8d48988d10f951735,Pharmacy,https://ss3.4sqi.net/img/categories_v2/shops/pharmacy_.png,15
New York,Morris Park,40.847549063536334,-73.85040178030421,0,This spot is popular,4c743793b474a1cd3bf5b5bf,La Casa Del Caffe,40.84867491944407,-73.85497310878064,1036 Morris Park Ave (at Hone Ave),4bf58dd8d48988d1e0931735,Coffee Shop,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_.png,15
New York,Schuylerville,40.82657951686922,-73.82620275994073,0,This spot is popular,4d9cc174baae548104a4e264,Legendary Bar and Restaurant,40.83086249247355,-73.82638588514928,3513 E Tremont Ave,4bf58dd8d48988d14e941735,American Restaurant,https://ss3.4sqi.net/img/categories_v2/food/default_.png,15
New York,Mott Haven,40.80623874935177,-73.91609987487575,0,This spot is popular,4b5b887ef964a5203f0529e3,Rite Aid,40.807253,-73.91778,537-539 E 138th St (Saint Ann's Ave),4bf58dd8d48988d10f951735,Pharmacy,https://ss3.4sqi.net/img/categories_v2/shops/pharmacy_.png,15
New York,Belmont,40.85727710073895,-73.88845196134804,0,This spot is popular,53bf0f0b498e192333913ab2,Pizza Studio - Fordham,40.86074889186513,-73.88981540589373,444 E Fordham Rd (Third Avenue),4bf58dd8d48988d1ca941735,Pizza Place,https://ss3.4sqi.net/img/categories_v2/food/pizza_.png,15
New York,Norwood,40.87722415599446,-73.8793907395681,0,This spot is popular,4b6f0a6cf964a520e0d82ce3,Marconi Pizzeria,40.880766406357665,-73.87780801932352,181 E Gun Hill Rd (btw Bainbridge & Wayne),4bf58dd8d48988d1ca941735,Pizza Place,https://ss3.4sqi.net/img/categories_v2/food/pizza_.png,15
New York,Morrisania,40.82359198585534,-73.90150648943059,0,This spot is popular,4c3a25e33849c928ff79c2b1,Western Beef,40.8249042352387,-73.89995318435037,1041 Prospect Ave,4bf58dd8d48988d118951735,Grocery Store,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_.png,15
New York,Marble Hill,40.87655077879964,-73.91065965862981,0,This spot is popular,4b4429abf964a52037f225e3,Arturo's,40.87441177110231,-73.91027100981574,5198 Broadway (at 225th St.),4bf58dd8d48988d1ca941735,Pizza Place,https://ss3.4sqi.net/img/categories_v2/food/pizza_.png,15
New York,Bay Ridge,40.625801065010656,-74.03062069353813,0,This spot is popular,4b70d8dff964a52063312de3,Tuscany Grill,40.62291326029698,-74.03138652017468,8620 3rd Ave,4bf58dd8d48988d110941735,Italian Restaurant,https://ss3.4sqi.net/img/categories_v2/food/italian_.png,15
New York,Belmont,40.85727710073895,-73.88845196134804,0,This spot is popular,4f949937e4b0eba952ac93e4,Best Deli & Grocery,40.85955036756025,-73.88717333450916,563 E Fordham Road,4bf58dd8d48988d146941735,Deli / Bodega,https://ss3.4sqi.net/img/categories_v2/food/deli_.png,14
New York,East Tremont,40.84269615786053,-73.88735617532338,0,This spot is popular,4d39a9bacc48224b57ae354f,North Star Cafe,40.84333558876738,-73.88698194733944,850 E Tremont Ave (Corner of Marmion),4bf58dd8d48988d16d941735,Café,https://ss3.4sqi.net/img/categories_v2/food/cafe_.png,14
New York,Pelham Bay,40.85064140940335,-73.8320737824047,0,This spot is popular,4bc20b8d2a89ef3b6f1af388,Villa Barone Ristorante,40.853225226780154,-73.82730476570323,3289 Westchester Ave (Burr Ave),4bf58dd8d48988d110941735,Italian Restaurant,https://ss3.4sqi.net/img/categories_v2/food/italian_.png,14
New York,Spuyten Duyvil,40.88139497727086,-73.91719048210393,0,This spot is popular,4c58d06dec2520a1e4bf4d12,Henry Hudson Memorial Park,40.88162849801547,-73.918613319528,Kappock St + Palisade Ave (Independence Ave),4bf58dd8d48988d163941735,Park,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_.png,14
New York,Soundview,40.821012197914015,-73.86574609554924,0,This spot is popular,4c6f1cbed97fa1436922f2ca,Western Beef,40.82186623318325,-73.86748823969909,831 Rosedale Ave.,4bf58dd8d48988d118951735,Grocery Store,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_.png,14
New York,Bay Ridge,40.625801065010656,-74.03062069353813,0,This spot is popular,5796884c498eef49acc7f06e,Lobo Loco,40.62356257001225,-74.03104678221119,3rd ave (86th street),4bf58dd8d48988d1c1941735,Mexican Restaurant,https://ss3.4sqi.net/img/categories_v2/food/mexican_.png,14
New York,Belmont,40.85727710073895,-73.88845196134804,0,This spot is popular,4a47aecff964a520f2a91fe3,Mugz,40.857309011647914,-73.88597845458973,2476 Arthur Ave (at 189th St),4bf58dd8d48988d116941735,Bar,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_.png,14
New York,Belmont,40.85727710073895,-73.88845196134804,0,This spot is popular,4c9b9e7b9c663704b90463fd,Gerbasi Ristorante,40.85533418683699,-73.88780782046945,2384 Arthur Ave,4bf58dd8d48988d110941735,Italian Restaurant,https://ss3.4sqi.net/img/categories_v2/food/italian_.png,14
New York,Pelham Parkway,40.85741349808865,-73.85475564017999,0,This spot is popular,4bb62b326edc76b05d80301c,Liberty Donut & Coffee Shop,40.85533922011825,-73.85533281832504,2059 Williamsbridge Rd (at Lydig Ave),4bf58dd8d48988d1e0931735,Coffee Shop,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_.png,14
New York,Morris Park,40.847549063536334,-73.85040178030421,0,This spot is popular,4c2d2cfee116e21e7a308e60,Doyle's Pub,40.84846317892645,-73.855371226226,1024 Morris Park Ave,4bf58dd8d48988d116941735,Bar,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_.png,13
New York,Wakefield,40.89470517661,-73.84720052054902,0,This spot is popular,4c783cef3badb1f7e4244b54,Carvel Ice Cream,40.890486685759605,-73.84856772568665,1006 E 233rd St,4bf58dd8d48988d1c9941735,Ice Cream Shop,https://ss3.4sqi.net/img/categories_v2/food/icecream_.png,13
New York,Fordham,40.86099679638654,-73.89642655981623,0,This spot is popular,4b82cb1ff964a52064e530e3,Walgreens,40.86138745491638,-73.8913768529892,406 E Fordham Rd,4bf58dd8d48988d10f951735,Pharmacy,https://ss3.4sqi.net/img/categories_v2/shops/pharmacy_.png,13
New York,Pelham Bay,40.85064140940335,-73.8320737824047,0,This spot is popular,4c83e5cfd4e237047b037588,CVS/pharmacy,40.852422067925474,-73.82724053586031,3278 Westchester Ave.,4bf58dd8d48988d10f951735,Pharmacy,https://ss3.4sqi.net/img/categories_v2/shops/pharmacy_.png,13
New York,Morris Park,40.847549063536334,-73.85040178030421,0,This spot is popular,4b67925df964a520ba552be3,Captain's Pizza,40.84887580417101,-73.85437462135108,1056 Morris Park Ave,4bf58dd8d48988d1ca941735,Pizza Place,https://ss3.4sqi.net/img/categories_v2/food/pizza_.png,13
New York,Bay Ridge,40.625801065010656,-74.03062069353813,0,This spot is popular,4a7e205ef964a52012f11fe3,Sofia Restorante Italiano,40.62484745920055,-74.03052232818622,8406 3rd Ave (Betw. 84th & 85th St.),4bf58dd8d48988d110941735,Italian Restaurant,https://ss3.4sqi.net/img/categories_v2/food/italian_.png,13
New York,Parkchester,40.837937822267286,-73.85600310535783,0,This spot is popular,529ea69511d2cbb2c4d6e9de,Evo cocktail lounge & restaurant,40.83437735604243,-73.85359914318475,1306 Unionport Rd (Btwn westchester ave & Odell st),4bf58dd8d48988d1c4941735,Restaurant,https://ss3.4sqi.net/img/categories_v2/food/default_.png,13
New York,Kingsbridge,40.88168737120521,-73.90281798724604,0,This spot is popular,4c1c4501b9f876b005c37b46,Mr. McGoo's,40.87941944187052,-73.90424277141844,5602 Broadway (at Naples Terrace),4bf58dd8d48988d116941735,Bar,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_.png,13
New York,Edgewater Park,40.821986118163494,-73.81388514428619,0,This spot is popular,4c78a45597028cfa05b6d8fe,Tommy's Pizzeria,40.81957293563141,-73.81748174041417,4033 E Tremont Ave (at Gerber Pl),4bf58dd8d48988d1ca941735,Pizza Place,https://ss3.4sqi.net/img/categories_v2/food/pizza_.png,13
New York,Belmont,40.85727710073895,-73.88845196134804,0,This spot is popular,4c823993d8086dcbc8207452,Terranova Bakery,40.8542927142093,-73.88513190462093,691 E 187th St,4bf58dd8d48988d16a941735,Bakery,https://ss3.4sqi.net/img/categories_v2/food/bakery_.png,13
New York,Morrisania,40.82359198585534,-73.90150648943059,0,This spot is popular,5149a98be4b0a74cda2c37ea,Dunkin' Donuts,40.819873349099964,-73.90149166510012,839 Prospect Ave,4bf58dd8d48988d148941735,Donut Shop,https://ss3.4sqi.net/img/categories_v2/food/donuts_.png,12
New York,Morrisania,40.82359198585534,-73.90150648943059,0,This spot is popular,4d362354eba454816b5f04f5,Rite Aid,40.81958634904598,-73.90115350484854,840 Westchester Ave,4bf58dd8d48988d10f951735,Pharmacy,https://ss3.4sqi.net/img/categories_v2/shops/pharmacy_.png,12
New York,Belmont,40.85727710073895,-73.88845196134804,0,This spot is popular,4b97fc62f964a5202a2435e3,Tony & Tina's Pizza,40.857431933012315,-73.88602914297164,2483 Arthur Ave (189th),4bf58dd8d48988d1ca941735,Pizza Place,https://ss3.4sqi.net/img/categories_v2/food/pizza_.png,12
New York,Belmont,40.85727710073895,-73.88845196134804,0,This spot is popular,4bc67f1104e8b713a833362d,Ann & Tony's - An Original Arthur Avenue Restaurant,40.855704465427415,-73.88744918407676,2407 Arthur Ave (at E.187th Street),4bf58dd8d48988d110941735,Italian Restaurant,https://ss3.4sqi.net/img/categories_v2/food/italian_.png,12
New York,Pelham Bay,40.85064140940335,-73.8320737824047,0,This spot is popular,4bad4cebf964a520b8433be3,Mexico Magico Restaurant,40.84665466644338,-73.83207247777908,1761 Crosby Ave,4bf58dd8d48988d1c1941735,Mexican Restaurant,https://ss3.4sqi.net/img/categories_v2/food/mexican_.png,12
New York,Van Nest,40.84360847124718,-73.8662991807561,0,This spot is popular,4b82c608f964a52001e430e3,Morris Park Pizza,40.844961992094355,-73.867605559151,656 Morris Park Ave (at Unionport Rd.),4bf58dd8d48988d1ca941735,Pizza Place,https://ss3.4sqi.net/img/categories_v2/food/pizza_.png,12
New York,Wakefield,40.89470517661,-73.84720052054902,0,This spot is popular,4d6af9426107f04dedeb297a,Rite Aid,40.8965207,-73.8446798,4232 Baychester Ave,4bf58dd8d48988d10f951735,Pharmacy,https://ss3.4sqi.net/img/categories_v2/shops/pharmacy_.png,12
New York,Bay Ridge,40.625801065010656,-74.03062069353813,0,This spot is popular,4dd0582622718eed7a67df6c,Uncle Louie G's,40.62278367167344,-74.03141415087794,8702 3rd Ave (87th Street),4bf58dd8d48988d1c9941735,Ice Cream Shop,https://ss3.4sqi.net/img/categories_v2/food/icecream_.png,12
New York,Kingsbridge,40.88168737120521,-73.90281798724604,0,This spot is popular,4cab0bf1d971b1f7873327e1,S & S Cheesecake,40.88479273266669,-73.89986081581755,222 W 238th St (Broadway),4bf58dd8d48988d16a941735,Bakery,https://ss3.4sqi.net/img/categories_v2/food/bakery_.png,12
New York,Norwood,40.87722415599446,-73.8793907395681,0,This spot is popular,4b71f655f964a520ee662de3,CVS/Pharmacy,40.87919926745489,-73.87437919121662,310 E Gun Hill Rd (Perry Ave.),4bf58dd8d48988d10f951735,Pharmacy,https://ss3.4sqi.net/img/categories_v2/shops/pharmacy_.png,12
New York,Kingsbridge,40.88168737120521,-73.90281798724604,0,This spot is popular,4be72770910020a16f1ad514,Broadway Pizza & Pasta,40.87882247136464,-73.90449402840686,192 W 231st St,4bf58dd8d48988d1ca941735,Pizza Place,https://ss3.4sqi.net/img/categories_v2/food/pizza_.png,12
New York,Kingsbridge,40.88168737120521,-73.90281798724604,0,This spot is popular,50ccb177e4b00957ca13bdd0,Gold Mine Cafe,40.87891576866267,-73.90469763627074,5578 Broadway (231st Street),4bf58dd8d48988d16d941735,Café,https://ss3.4sqi.net/img/categories_v2/food/cafe_.png,12
New York,Kingsbridge,40.88168737120521,-73.90281798724604,0,This spot is popular,4d9a37d4d97ba1430a07346b,Loeser's Delicatessen,40.879241887611094,-73.9054706858219,214 W 231st St,4bf58dd8d48988d1c5941735,Sandwich Place,https://ss3.4sqi.net/img/categories_v2/food/deli_.png,12
New York,Bay Ridge,40.625801065010656,-74.03062069353813,0,This spot is popular,4f1c35c2e4b0a62719d21f15,Harp Bar Brooklyn,40.62978871192184,-74.02853333491446,7710 3rd Ave (btwn 77th St & 78th St),4bf58dd8d48988d116941735,Bar,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_.png,12
New York,Morris Park,40.847549063536334,-73.85040178030421,0,This spot is popular,4bb6a9da2f70c9b645d58530,S&J Deli,40.84649548725435,-73.84834191938154,1572 Williamsbridge Rd,4bf58dd8d48988d146941735,Deli / Bodega,https://ss3.4sqi.net/img/categories_v2/food/deli_.png,11
New York,University Heights,40.85572707719664,-73.9104159619131,0,This spot is popular,4c17d1f2834e2d7f28f32780,Dunkin Donuts,40.853816523257144,-73.90872387848046,26 Burnside Ave (Davidson Avenue),4bf58dd8d48988d148941735,Donut Shop,https://ss3.4sqi.net/img/categories_v2/food/donuts_.png,11
New York,Belmont,40.85727710073895,-73.88845196134804,0,This spot is popular,4c8d35f75e048cfa79bbd3cd,Rite Aid,40.852893,-73.889431,592 E 183rd St,4bf58dd8d48988d10f951735,Pharmacy,https://ss3.4sqi.net/img/categories_v2/shops/pharmacy_.png,11
New York,Norwood,40.87722415599446,-73.8793907395681,0,This spot is popular,4c6d5ce5e6b7b1f7af76a98e,Nicky's Coffee Shop,40.874932786273384,-73.87940404957489,3140 Bainbridge Ave (at E 206th St.),4bf58dd8d48988d1e0931735,Coffee Shop,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_.png,11
New York,Fordham,40.86099679638654,-73.89642655981623,0,This spot is popular,4dfd3a33aeb7594e86230769,Little China City,40.86181086375809,-73.89204620822946,371 E Fordham Rd,4bf58dd8d48988d145941735,Chinese Restaurant,https://ss3.4sqi.net/img/categories_v2/food/asian_.png,11
New York,Norwood,40.87722415599446,-73.8793907395681,0,This spot is popular,50ee1ad5e4b06ee970fa53e1,Tasty Picks,40.88166538639227,-73.8794837670074,89 E Gun Hill Rd (Rochambeau Ave),4bf58dd8d48988d146941735,Deli / Bodega,https://ss3.4sqi.net/img/categories_v2/food/deli_.png,11
New York,Schuylerville,40.82657951686922,-73.82620275994073,0,This spot is popular,4bb8bd247421a593fd09c240,Dunkin Donuts,40.82640674058172,-73.8221129486098,3732 E Tremont Ave (Randall Av & Dill Pl),4bf58dd8d48988d148941735,Donut Shop,https://ss3.4sqi.net/img/categories_v2/food/donuts_.png,11
New York,Belmont,40.85727710073895,-73.88845196134804,0,This spot is popular,4e623531d164ddd5e5a833cc,Dunkin Donuts,40.85850382691519,-73.88490370044418,601 E Fordham Rd,4bf58dd8d48988d148941735,Donut Shop,https://ss3.4sqi.net/img/categories_v2/food/donuts_.png,11
New York,West Farms,40.83947505672653,-73.87774474910545,0,This spot is popular,4b006a75f964a520f43d22e3,River Park,40.84306197093502,-73.87752023628035,1040 East 180th St (Boston Rd),4bf58dd8d48988d163941735,Park,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_.png,10
New York,Belmont,40.85727710073895,-73.88845196134804,0,This spot is popular,4d307513a241f04d35a7b427,CTown Supermarkets,40.854081138502025,-73.88566344566232,668 Crescent Ave,4bf58dd8d48988d118951735,Grocery Store,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_.png,10
New York,Melrose,40.819754370594936,-73.90942160757436,0,This spot is popular,4e011a3a45dd1e4999dceb4e,Duane Reade,40.82388130851618,-73.90920281410223,3225 3rd Ave (at E 163rd St.),4bf58dd8d48988d10f951735,Pharmacy,https://ss3.4sqi.net/img/categories_v2/shops/pharmacy_.png,10
New York,Pelham Gardens,40.86296562477998,-73.84161194831223,0,This spot is popular,4c6015cc23e303bb7cdc7407,Walgreens,40.86296361176342,-73.84306289255619,2504 Eastchester Rd,4bf58dd8d48988d10f951735,Pharmacy,https://ss3.4sqi.net/img/categories_v2/shops/pharmacy_.png,10
New York,Morris Park,40.847549063536334,-73.85040178030421,0,This spot is popular,4bbf3ae8f353d13a5f397e10,Joseph Scaglione Bakery,40.849240623263306,-73.85361329249675,1078 Morris Park Ave (Lurting Avenue),4bf58dd8d48988d16a941735,Bakery,https://ss3.4sqi.net/img/categories_v2/food/bakery_.png,10
New York,Pelham Bay,40.85064140940335,-73.8320737824047,0,This spot is popular,4b85b6b3f964a5209b6e31e3,Giovanni's Italian Restaurant,40.85178560311938,-73.82978599125016,3209 Westchester Ave,4bf58dd8d48988d110941735,Italian Restaurant,https://ss3.4sqi.net/img/categories_v2/food/italian_.png,10
New York,Belmont,40.85727710073895,-73.88845196134804,0,This spot is popular,4bacf0b4f964a5200b1c3be3,Modern Market,40.85524546284461,-73.88785881084709,2385 Arthur Ave,4bf58dd8d48988d118951735,Grocery Store,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_.png,10
New York,Fordham,40.86099679638654,-73.89642655981623,0,This spot is popular,566f33e7498e44c2501bda81,Panda Express,40.86300094671129,-73.9008939678601,1 W Fordham Rd (Jerome Ave),4bf58dd8d48988d145941735,Chinese Restaurant,https://ss3.4sqi.net/img/categories_v2/food/asian_.png,10
